question,type,difficulty,history,retrieved_context,ans_small_openai
"""(재)예술경영지원센터 통합 정보시스템 구축 사전 컨설팅"", ""구미 아시아육상경기선수권대회 종합정보시스템 구축"", ""의료기기산업 종합정보시스템 기능개선 사업(2차)"" 세 사업 중에서 계약 예산이 5천만 원인 사업은 어느 것입니까?",B,중,[],"제 안 요 청 서
 
사 업 명
 통합 정보시스템 구축 사전 컨설팅
주관기관
재단법인 예술경영지원센터
2024년 04월
 
 
구 분
소 속
전화번호
 이메일
입찰관련
경영지원팀
02-708-2212
ksj37@gokams.or.kr
사업관련
(한국 미술시장 정보시스템)
시각정보팀
02-2098-2946
shwan@gokams.or.kr
 
 Ⅰ. 사업개요
 
 
1
 사업일반
 사 업 명 : 통합 정보시스템 구축 사전 컨설팅
 사업기간 : 계약체결일로부터 ~ 2024년 11월 29일

서버, HW, SW, NW
대외비
 ㅇ 하드웨어 구성 목록
 
구분
항목
사양
가상화 호스팅
서버
 대외비
 ㅇ 소프트웨어 구성 목록
 
운영체제
WEB
WAS
DBMS
 대외비
 시스템 운영 솔루션
 
솔루션 명
주요기능
제조사 정보
Oracle
DBMS
오라클
NICE 실명인증
실명, 기업인증
NICE정보통신
WebtoB/Jeus
WEB/WAS
티맥스소프트
계
 
 Ⅲ. 사업 추진계획
 
1
 추진체계
 추진체계도	- - 	
 
사업 주최 : 문화체육관광부
사업 주관 : 재단법인 예술경영지원센터

사업기간 : 계약체결일로부터 ~ 2024년 11월 29일
 사업예산 : 50,000,000(금 오천만원/VAT포함)
 사업추진방식 : 제한경쟁입찰(협상에 의한 계약)
 
2
 추진목적
 ㅇ 미술진흥법 제23조에 의거 통합미술정보시스템 구축‧운영
 ㅇ 통합미술정보시스템으로의 시스템 개편 및 고도화 전략 수립을 위한 기반 마련 필요성 대두 
 ㅇ 이용자 기반의 통합미술정보시스템 구축 방향 수립을 위한 사전 분석
 
3
 사업내용
 ㅇ 환경 및 현황분석
 ㅇ 통합미술정보시스템 구축 데이터 분석 및 설계

통합정보시스템 벤치마킹 사례 조사
국내외 분야별 통합정보시스템 운영 사례 조사 및 분석
비전 및 전략 수립 
통합미술정보시스템 목표 설계
통합미술정보시스템 서비스 개발
통합미술정보시스템 서비스 수요조사
1차 서비스(안) 도출
이용자별 서비스 선호도 조사 및 분석
이용자별 핵심 서비스 도출 
보고
착수보고
중간보고
결과보고
※ 상기 추진 일정은 과업 추진 사항에 따라 변경될 수 있으며 세부 추진 일정은 협의 후 결정
 
 Ⅳ. 제안요청내용
 
1
사업추진 내용
 환경 및 현황분석

Ⅳ. 제안요청내용
 
1
사업추진 내용
 환경 및 현황분석
 ㅇ 내‧외부 환경, 관련 법령, 정보기술 등 대내-외 환경 분석
 - 미술진흥법을 비롯한 관련 정부 정책 및 법‧제도 분석을 통해 사업에 영향을 미칠 수 있는 요구사항 도출
 - 통합정보시스템 구축과 연관된 최신 기술 사례 및 적용 기술 분석
 - 현행 한국미술정보시스템 운영 현황분석 및 개선과제 도출
 - 관계자, 일반인 등을 대상으로 한 정보 수요조사 수행
ㅇ 한국미술시장정보시스템 이용자 조사
 - 현재 한국미술시장정보시스템 이용자 조사 및 유형 분류",[생성 오류: 최대 재시도 초과]
"한국보건산업진흥원의 ""의료기기산업 종합정보시스템 기능개선 사업(2차)""에서 개발 및 배포 테스트를 위해 할당된 별도의 테스트용 서버 하드웨어 사양(CPU/RAM)은 무엇입니까?",D,상,[],"







","해당 정보를 찾을 수 없습니다.

출처 문서명: 제공된 참고 문서 없음"
"(제)얘술경녕지원센타에서 진행하는 ""통압 졍보시스탬 구츅 샤전 컨설팅""의 사압 에싼은 부가새가 포암된 금액입니가?",E,중,[],"







",[생성 오류: 최대 재시도 초과]
"안양시 체육과에서 추진하는 ""호계체육관 배드민턴장 및 탁구장 예약 시스템 구축"" 사업의 기간은 어떻게 됩니까?",A,하,[],"







","해당 정보를 찾을 수 없습니다.

출처: [참고 문서]"
"평택시의 ""2024년도 평택시 버스정보시스템(BIS) 구축사업""에서 신규로 설치될 버스정보 안내단말기(BIT) 중 LCD 32인치 규격은 총 몇 대입니까?",A,중,[],"







","제공된 참고 문서에는 해당 정보를 찾을 수 없습니다. 해당 정보를 찾을 수 없습니다.

출처: 제공된 참고 문서 없음"
"""호계체육관 예약 시스템 구축"", ""평택시 버스정보시스템(BIS) 구축"", ""경기도사회서비스원 통합사회정보시스템 운영 지원"" 사업 중에서 소요예산이 가장 큰 사업과 가장 작은 사업은 각각 무엇입니까?",B,중,[],"







","해당 정보를 찾을 수 없습니다. 제공된 [참고 문서]에 ""호계체육관 예약 시스템 구축"", ""평택시 버스정보시스템(BIS) 구축"", ""경기도사회서비스원 통합사회정보시스템 운영 지원"" 사업들의 소요예산에 관한 내용이 없습니다.

출처 문서명: [참고 문서]"
"경기도사회서비스원의 ""2024년 통합사회정보시스템 운영 지원"" 용역에 투입되는 상주 전담인력의 개인 휴대폰 번호와 거주지 주소는 어디에 기재되어 있습니까?",D,상,[],"







","해당 정보를 찾을 수 없습니다.

출처: [참고 문서]"
"경끼도사회셔비쓰원에서 내논 ""통합사회정보싀스탬 우녕 지원"" 용역의 추정 걔약금액(얘산)은 얼마입니가?",E,중,[],"







","해당 정보를 찾을 수 없습니다. 제공된 참고 문서에 관련 내용이 없습니다.

출처: [참고 문서]"
"경상북도 봉화군의 ""재난통합관리시스템 고도화 사업""의 사업기간은 며칠로 명시되어 있습니까?",A,하,[],"







","해당 정보를 찾을 수 없습니다.

출처: [참고 문서]"
"고려대학교의 ""차세대 포털·학사 정보시스템 구축 사업""은 대규모 프로젝트입니다. 총 사업예산과 사업종료 후의 무상유지보수기간은 각각 어떻게 됩니까?",A,중,[],"







","해당 정보를 찾을 수 없습니다.

출처: 제공된 참고 문서가 없습니다."
"""봉화군 재난통합관리시스템 고도화 사업"", ""고려대학교 차세대 포털·학사 정보시스템 구축 사업"", ""고양도시관리공사 다목적구장 회원 통합운영관리 시스템 구축"" 세 사업의 예산을 비교할 때, 예산 규모가 가장 큰 사업은 무엇이며 그 금액은 얼마입니까?",B,중,[],"







","제공된 문서에서 세 사업(""봉화군 재난통합관리시스템 고도화 사업"", ""고려대학교 차세대 포털·학사 정보시스템 구축 사업"", ""고양도시관리공사 다목적구장 회원 통합운영관리 시스템 구축"")의 예산 정보를 찾을 수 없습니다. 해당 정보를 찾을 수 없습니다.

출처: [참고 문서]"
"고양도시관리공사의 ""관산근린공원 다목적구장 홈페이지 및 회원 통합운영관리 시스템 구축"" 용역을 수행하면서 무인발권기를 구매할 때, 반드시 특정 C사의 제품을 사용하도록 명시한 규격 요구사항은 제안요청서의 어느 항목에 있습니까?",D,상,[],"







","제공된 [참고 문서]에서 '특정 C사 제품을 사용하도록 명시한 규격 요구사항'을 찾을 수 없습니다.

출처 문서명: 제공된 참고 문서(없음)"
"꼬려대합교에셔 추찐하는 ""챠섀대 포턀 항사 졍보시스탬 꾸축 샤업""애셔 사압기깐은 엄마나 소오댑니까?",E,중,[],"







",[생성 오류: 최대 재시도 초과]
"광주과학기술원에서 발주한 ""실시간통합연구비관리시스템(RCMS) 연계 모듈 변경 사업""의 사업비는 부가세를 포함하여 얼마입니까?",A,하,[],"







","해당 정보를 찾을 수 없습니다.

출처: [참고 문서]"
"광주과학기술원의 ""학사시스템 기능개선 사업""에서 응용SW 개발자의 투입 M/M(Man/Month)는 총 몇 M/M로 산정되었습니까?",A,중,[],"







","해당 정보를 찾을 수 없습니다. 제공된 [참고 문서]에는 광주과학기술원의 ""학사시스템 기능개선 사업"" 관련 응용SW 개발자 투입 M/M 정보가 포함되어 있지 않습니다.

출처: [참고 문서]"
"광주과학기술원의 ""RCMS 연계 모듈 변경 사업"", 광주과학기술원의 ""학사시스템 기능개선 사업"", 국가과학기술지식정보서비스의 ""통합정보시스템 고도화 용역"" 세 사업을 부가세 포함 예산 규모가 작은 것부터 순서대로 나열해 주세요.",B,상,[],"







","해당 정보를 찾을 수 없습니다.

제공된 참고 문서가 없어 세 사업의 부가세 포함 예산 규모를 확인하거나 작은 것부터 순서대로 나열할 수 없습니다.

출처: 제공된 참고 문서 없음"
"국가과학기술지식정보서비스의 ""통합정보시스템 고도화 용역"" 제안요청서에 따르면, 기존 시스템의 데이터베이스 관리자 계정(최상위 권한 ID/PW) 정보가 명시되어 있습니까?",D,상,[],"







",[생성 오류: 최대 재시도 초과]
"강쥐고학기슐원애서 진앵하는 ""RCMS 역계 모델 병경 샤압""애셔 지굽대는 션금은 게약금액늬 매프로입니가?",E,중,[],"







",[생성 오류: 최대 재시도 초과]
"(사)벤처기업협회의 ""2024년 벤처확인종합관리시스템 기능 고도화 용역사업""에서 대기업의 입찰 참여가 허용됩니까?",A,하,[],"2024년 벤처확인종합관리시스템 기능 고도화 용역사업
(복수의결권주식, 스톡옵션, 성과조건부주식) -
제안요청서
2024. 03. 
 
 
 
 
목 차
 1. 추진개요	 - 	 3
 
 2. 추진방안	 - 	 5
 
 3. 추진내용	 - 	 9
 
 4. 제안요청내용	 - 	 24
 
 5. 입찰관련사항	 - 	 78
 
 6. 제안서작성요령	 - 	 82
 7. 별지서식 및 붙임	 - 	 94
 
Ⅰ. 추진개요
 
1
추진배경 및 방향

7. 별지서식 및 붙임	 - 	 94
 
Ⅰ. 추진개요
 
1
추진배경 및 방향
 벤처기업육성에 관한 특별조치법 (이하 ‘벤처기업법’) 복수의결권주식, 스톡옵션(주식매수선택권), 성과조건부주식교부계약(RS) 등의 기능 고도화 및 이관, 신규 구축업무를 과업에서 추진
 (복수의결권주식*) 벤처기업법 제16조의11에 따라 발행된 복수의결권주식 보고 업무처리 시스템 구축
 * 복수의결권이란? 모든 주주는 1주당 하나의 의결권을 갖는 주주평등원칙(상","해당 정보를 찾을 수 없습니다.

출처: 2024년 벤처확인종합관리시스템 기능 고도화 용역사업 (복수의결권주식, 스톡옵션, 성과조건부주식) - 제안요청서 2024. 03."
"(사)부산국제영화제에서 요구하는 ""2024년 BIFF & ACFM 온라인서비스 재개발"" 용역 중 행사 기간 동안 파견되어야 하는 전문 인력(웹디자이너, 개발자 등)의 총 규모는 어떻게 됩니까?",A,중,[],"9) Analytics 등 웹사이트 트래킹 시스템 연계하여 페이지 접속량 등 통계-분석 자료 제공
 10) 웹 개발자 및 웹디자이너 각 1명 전문 인력 파견을 통해 영화제 임박기간 발생하는 다양한 변수를 신속하고 안정적으로 해결
 나. ACFM e마켓 온라인서비스 플랫폼 서비스 재개발 및 유지관리
 1) 웹 표준, 웹 접근성 UI에 대한 기능 개선으로 사용자 중심의 웹서비스 제공
 2) ACFM 상시 운영 웹사이트에 대하여 부산국제영화제 패밀리 사이트 룩을 적용하여 디자인 리뉴얼을 통해 통일성과 신뢰성 제고

공급/재개발/유지보수
웹 개발자(PM급) 파견 용역 (총 1명)
용역파견
 
 
 3) 부산국제영화제 행사지원시스템 공급
 
구분
작업유형
출입관리시스템 모바일 앱(iOS, Android 각 1식) 공급
공급 및 교육
의전 시스템 공급 (모바일 웹 또는 모바일 앱 공급/ 관리자, 사용자)
온라인 스크리닝 시스템 공급 (비디오라이브러리, 심사 시스템 등)
레드카펫 시스템 공급 (입력폼, 출력폼, 서버, 현장투입)
커뮤니티비프 행사지원시스템 공급 (스트리밍, VOD / 채팅 시스템)
4. 사업추진계획
 
기간
구분 내용
2024년

7) 웹사이트 관리자 페이지 재개발 및 유지보수 (아티보드, CMS 등)
 8) 뉴스레터 및 각종 미디어 콘텐츠 제작
 9) 상주 파견 용역 (PM급 웹 개발자 1명)
 10) 헬프데스크 공급 (※협의에 따른 신규-재개발, 유지보수 일체)
 
2. 과업의 내용
 가. BIFF 온라인 서비스 재개발 및 유지관리 (공식 및 패밀리 사이트)
 1) 웹 표준, 웹 접근성 UI에 대한 기능 개선으로 사용자 중심의 웹서비스 제공

7) 각종 외부 시스템의 시스템 연동 (티켓 시스템, 채용시스템 등)
 8) 통합업무관리시스템 메뉴별 데이터 연계
 9) 웹사이트 관리자 페이지 재개발 및 유지보수 (아티보드, CMS 등)
 10) 뉴스레터 및 각종 미디어 콘텐츠 제작
 11) 상주 파견 용역 (웹 개발자 1명, 웹 디자이너 1명)
 12) 헬프데스크 공급(※협의에 따른 신규-재개발, 유지보수 일체)
 나. 아시아콘텐츠&필름마켓(ACFM)

Ⅳ. 제안서 작성
1. 일반사항
46
2. 제안서의 효력
46
3. 주관사업자 선정방식
46
4. 평가항목 및 배점 한도
47
5. 제안서 규격 및 작성요령
50
6. 유의사항
50
 V. 붙임
 
Ⅰ
 사업안내
1. 사업개요
가. 사 업 명 : BIFF&ACFM 온라인서비스 재개발 및 행사지원시스템 공급 사업
나. 기 간 : 계약체결일 ~ 2025. 05. 31.
다. 사업예산 : 243,000,000원(금이억사천삼백만 원) (VAT 포함)
라. 입찰방식 : 제한 경쟁입찰(지역 제한)
마. 계약방법 : 협상에 의한 계약",[생성 오류: 최대 재시도 초과]
"(사)벤처기업협회와 (사)한국대학스포츠협의회의 사업은 특정 목적을 위한 세부 제도 지원 또는 평가 체계 구축을 포함합니다. 벤처기업협회 사업이 지원하는 주요 제도 주식 3종류와, 한국대학스포츠협의회가 체육특기자 지표를 개발한 대상 종목 4가지를 각각 나열해 주세요.",B,중,[],"7. 별지서식 및 붙임	 - 	 94
 
Ⅰ. 추진개요
 
1
추진배경 및 방향
 벤처기업육성에 관한 특별조치법 (이하 ‘벤처기업법’) 복수의결권주식, 스톡옵션(주식매수선택권), 성과조건부주식교부계약(RS) 등의 기능 고도화 및 이관, 신규 구축업무를 과업에서 추진
 (복수의결권주식*) 벤처기업법 제16조의11에 따라 발행된 복수의결권주식 보고 업무처리 시스템 구축
 * 복수의결권이란? 모든 주주는 1주당 하나의 의결권을 갖는 주주평등원칙(상

2024년 벤처확인종합관리시스템 기능 고도화 용역사업
(복수의결권주식, 스톡옵션, 성과조건부주식) -
제안요청서
2024. 03. 
 
 
 
 
목 차
 1. 추진개요	 - 	 3
 
 2. 추진방안	 - 	 5
 
 3. 추진내용	 - 	 9
 
 4. 제안요청내용	 - 	 24
 
 5. 입찰관련사항	 - 	 78
 
 6. 제안서작성요령	 - 	 82
 7. 별지서식 및 붙임	 - 	 94
 
Ⅰ. 추진개요
 
1
추진배경 및 방향",[생성 오류: 최대 재시도 초과]
