question,type,history,kure_openai_avg_faithfulness,kure_openai_avg_relevance,kure_openai_avg_rejection,kure_openai_avg_correctness,kure_openai_avg_context_precision,kure_openai_avg_context_recall,small_openai_avg_faithfulness,small_openai_avg_relevance,small_openai_avg_rejection,small_openai_avg_correctness,small_openai_avg_context_precision,small_openai_avg_context_recall,kure_gemma_avg_faithfulness,kure_gemma_avg_relevance,kure_gemma_avg_rejection,kure_gemma_avg_context_precision,kure_gemma_avg_correctness,kure_gemma_avg_context_recall,kure_phi_avg_faithfulness,kure_phi_avg_relevance,kure_phi_avg_rejection,kure_phi_avg_context_precision,kure_phi_avg_correctness,kure_phi_avg_context_recall,kure_qwen_avg_faithfulness,kure_qwen_avg_relevance,kure_qwen_avg_rejection,kure_qwen_avg_context_precision,kure_qwen_avg_correctness,kure_qwen_avg_context_recall,koe5_gemma_avg_faithfulness,koe5_gemma_avg_relevance,koe5_gemma_avg_rejection,koe5_gemma_avg_context_precision,koe5_gemma_avg_correctness,koe5_gemma_avg_context_recall,koe5_phi_avg_faithfulness,koe5_phi_avg_relevance,koe5_phi_avg_rejection,koe5_phi_avg_context_precision,koe5_phi_avg_correctness,koe5_phi_avg_context_recall,koe5_qwen_avg_faithfulness,koe5_qwen_avg_relevance,koe5_qwen_avg_rejection,koe5_qwen_avg_context_precision,koe5_qwen_avg_correctness,koe5_qwen_avg_context_recall,koe5_openai_avg_faithfulness,koe5_openai_avg_relevance,koe5_openai_avg_rejection,koe5_openai_avg_context_precision,koe5_openai_avg_correctness,koe5_openai_avg_context_recall,small_gemma_avg_faithfulness,small_gemma_avg_relevance,small_gemma_avg_rejection,small_gemma_avg_context_precision,small_gemma_avg_correctness,small_gemma_avg_context_recall,small_phi_avg_faithfulness,small_phi_avg_relevance,small_phi_avg_rejection,small_phi_avg_context_precision,small_phi_avg_correctness,small_phi_avg_context_recall,small_qwen_avg_faithfulness,small_qwen_avg_relevance,small_qwen_avg_rejection,small_qwen_avg_context_precision,small_qwen_avg_correctness,small_qwen_avg_context_recall
"그렇다면 같은 대학망인 서울시립대학교 종단분석 고도화도 기존 데이터를 쏟아 넣는 작업이네요. 학생 성적과 이력(비교과 등) 데이터를 이 대학망 단일 DB로 융합하고 통합할 때, 그 개발자가 필수적으로 1차 점검하거나 클렌징(정제) 처리해야 할 대학 내 파편화 부서들의 가장 근본적인 데이터 에러 유형들은 무엇일까요?",C,"[{'role': 'user', 'content': '서울시립대가 종단 분석의 정확도를 끌어올리기 위해 사전 이행 단계에서 거쳐야 하는 데이터 클렌징의 근본적 의미는 무엇입니까?'}, {'role': 'assistant', 'content': '오랫동안 별개로 운영된 학적 관리와 성적 시스템 간의 입력 테이블 값 구조가 다름을 일치시키는 작업입니다.'}]",2,2,5,,1,,1,2,5,,1,,5,1,1,2,,,1,3,1,2,,,1,4,1,2,,,1,2,5,2,,,1,4,1,2,,,1,4,1,2,,,1,2,5,1,,,1,3,1,1,,,1,4,1,1,,,1,4,1,2,,
아까 요약해주신 서울시 여성가족재단의 그 시스템 통합 업무 말인데요. 기존에도 삭제 지원 시스템이 단독으로 있었는데 왜 굳이 그 망을 업무시스템이란 거랑 무리하게 하나로 통합해야 했을까요?,C,"[{'role': 'user', 'content': ""서울특별시 여성가족재단의 '디지털성범죄 안심지원센터 시스템 통합'이 지닌 가장 핵심적인 워크플로우 효율화 가치는 무엇입니까?""}, {'role': 'assistant', 'content': '분절되어 있던 피해자 전화 상담 기록(업무시스템)과 영상 유포 추적 현황(삭제지원시스템)을 하나의 파이프라인으로 연결하는 것입니다.'}]",4,4,5,,1,,5,4,5,,5,,1,3,1,5,,,1,3,1,5,,,1,3,1,5,,,1,2,1,5,,,1,3,1,5,,,1,3,1,5,,,4,4,5,4,,,1,1,1,4,,,1,3,1,5,,,1,3,1,5,,
"그렇군요. 그럼 한국철도공사(코레일) 운행기록 자동분석시스템 개량에 관해 연계해 여쭤볼게요. 이 열차 운행기록 장치(블랙박스)의 데이터를 중앙 서버로 가져와서 자동 분석한다고 하던데, 그 방대한 KTX 로그 데이터를 단지 서버 내에 쌓아두는 것을 넘어 '코레일이 이 빅데이터를 이용해 미래 기관차 유지보수 측면에서 얻어내는 예측 기술 효용성'은 구체적으로 데이터 관점하에 어떤 전략이 숨어 있습니까?",C,"[{'role': 'user', 'content': '한국철도공사가 열차 운행 정보 블랙박스 데이터를 단순 하드 백업이 아닌 자동 분석 서버로 직결시키려는 거시적 의의는 무엇입니까?'}, {'role': 'assistant', 'content': '운행 중인 무수한 열차에서 뿜어지는 기계적 신호를 실시간으로 빅데이터화하여 사고 징후를 사전에 분석 포착하려는 것입니다.'}]",2,4,5,,5,,2,3,5,,5,,5,1,5,5,,,1,3,1,4,,,1,4,1,4,,,5,1,5,5,,,2,3,1,5,,,2,4,1,4,,,4,3,5,5,,,1,1,5,5,,,1,3,1,4,,,2,4,1,4,,
"아까 대검찰청 아태 사이버범죄 허브 고도화 사업의 예산 규모가 다소 작다고 언급했는데 말이죠. 이 적은 예산으로도 개발사들이 사업에 메리트를 느끼고 참여하길 원한다면, 대검찰청은 기존 교육 영상 콘텐츠를 새로 찍지 않고 어떻게 해결하겠다는 방안을 제시했습니까?",C,"[{'role': 'user', 'content': '대검찰청 사이버범죄 역량강화 센터가 보유한 이러닝 교육 시스템의 가장 큰 제작 지출 리스크는 보통 어디서 오나요?'}, {'role': 'assistant', 'content': '새로운 교육 커리큘럼에 맞춰 최고 수준의 강의 영상을 자체 제작/촬영해야 하는 스튜디오 비용에서 옵니다.'}]",5,5,1,,5,,5,5,5,,5,,5,5,5,5,,,2,2,5,5,,,3,5,1,5,,,4,5,5,5,,,2,2,3,5,,,2,5,1,4,,,5,4,3,5,,,5,5,5,5,,,1,1,1,5,,,3,4,1,5,,
"남서울대 암호화 용역의 목적이 데이터베이스 보안이 핵심이라는 쪽에 흥미가 가네요. 그런데 학사행정망이 털린다고 가정할 때, 왜 유독 이 남서울대 같은 대학 포털에서 '개인 고유 식별 번호 암호화'보다 더 최우선적으로 서버 단에서 사수하라고 지시받는 민감한 성과 수치 데이터의 종류는 무엇인가요?",C,"[{'role': 'user', 'content': '대학교 정보시스템 활성화 용역에서 가장 두려워하는 사이버 공격 시나리오의 타깃은 개인정보와 더불어 또 무엇입니까?'}, {'role': 'assistant', 'content': '시스템에 기입된 대학 성적 증명 데이터와 수강 이력의 고의적 위변조 가능성입니다.'}]",1,2,5,,2,,1,3,5,,4,,5,1,5,2,,,1,3,1,4,,,2,2,3,4,,,5,3,3,4,,,1,3,1,4,,,1,3,1,4,,,2,2,3,4,,,1,3,5,2,,,1,3,1,2,,,5,2,1,3,,
"이어서 (사)부산국제영화제 측 시스템 재개발 용역을 좀 자세히 살펴볼까요. 이번에 기존 예매 시스템이나 행사 시스템을 고치는데, 특히 글로벌 관람객들이 스마트폰으로도 쉽게 접근하도록 하기 위해 이 시스템 프론트엔드 환경에서 반드시 지켜야 할 디자인 설계 기준은 어떤 쪽이었습니까?",C,"[{'role': 'user', 'content': '부산국제영화제의 기존 안내 및 예약 홈페이지가 글로벌 방문객에게 불편을 주었던 주된 인터페이스 약점은 무엇이었나요?'}, {'role': 'assistant', 'content': '과거 홈페이지가 PC 화면 중심의 뻣뻣한 규격으로 고정되어 있어서 폰으로 보기엔 텍스트가 깨진다는 점이었습니다.'}]",4,5,5,,4,,4,4,5,,4,,5,4,5,4,,,5,1,5,4,,,3,4,1,4,,,1,1,1,4,,,2,2,1,4,,,3,4,1,4,,,5,5,5,5,,,5,5,5,4,,,2,1,1,4,,,3,4,1,5,,
"그렇다면 부산 쪽의 또 다른 공공기관인 부산관광공사의 경영정보망 개선 용역을 봅시다. 내부 임직원용 그룹웨어를 통합 구축하려는데요. 이걸 모바일 전자결재가 되게끔 바꾸는 과정에서, 외부 공용 와이파이 등으로 그룹웨어에 접속하는 모바일 장치의 한계 특성 때문에 사내 보안 담당자가 외주 업체에 강력히 추가 요구해야 하는 핵심 통제 기술은 주로 무엇일까요?",C,"[{'role': 'user', 'content': '부산관광공사 기존 경영정보시스템의 고질적인 답답함은 결재가 회사를 벗어나면 완전히 막히는 데 있었습니까?'}, {'role': 'assistant', 'content': '네. 과거엔 내부망 PC가 아니면 아예 품의서 승인 시스템 접근 자체가 불가능했습니다.'}]",1,1,5,,2,,2,2,5,,4,,5,2,3,2,,,1,2,5,1,,,1,5,1,2,,,5,1,5,2,,,1,1,5,2,,,1,4,1,2,,,1,1,5,1,,,5,2,5,2,,,1,4,1,2,,,1,5,1,2,,
"이어서 대검찰청 아태 사이버범죄 교육시스템 고도화 사업을 여쭤볼게요. 이 허브 시스템의 타깃 수강생이 주로 외국 수사관들도 많은데, 이 때문에 교육 웹 포털의 메인 언어나 매뉴얼을 지원할 때 어떤 특별한 조건(다국어 관련)이 걸려 있습니까?",C,"[{'role': 'user', 'content': '대검찰청이 사이버범죄 역량강화 시스템의 인프라 접근성을 올리기 위해 UI 측면에서 유의한 것은 어떤 것입니까?'}, {'role': 'assistant', 'content': '웹의 언어 장벽을 없애 동남아 등 아태지역 관료들이 스스럼없이 메뉴 조작을 할 수 있게 하는 것입니다.'}]",5,4,5,,5,,5,3,3,,3,,5,2,1,4,,,3,3,1,4,,,4,4,1,4,,,5,3,5,4,,,3,4,5,4,,,3,3,1,4,,,5,5,5,2,,,5,2,1,4,,,5,2,3,5,,,4,4,1,4,,
아까 한국철도공사(코레일)의 운행기록 자동분석 시스템 개량이요. 거기서 나오는 빅데이터로 열차 부품의 노후 주기를 예측한다고 했는데. 근데 이거 그 분석 알고리즘이 정말 제대로 분석하고 있는지 어떻게 믿나요? 코레일 측이 외주 분석 회사에 최종적으로 '이 기술이 정확합니다'라는 걸 증명하라고 요구하는 알고리즘 검증의 정량 지표 기준은 무엇입니까?,C,"[{'role': 'user', 'content': '코레일이 자동 검측망에 AI나 분석 판정망을 연결할 때 항상 골치 아파하는 리스크가 무엇입니까?'}, {'role': 'assistant', 'content': '시스템이 거짓말을 하는 것, 즉 정상적인 바퀴인데 고장이라고 띄우거나 위험한데 정상이라고 띄우는 오탐/미탐 확률입니다.'}]",2,4,5,,2,,2,5,5,,2,,1,3,5,1,,,1,2,5,1,,,1,3,1,2,,,1,4,5,1,,,1,2,5,2,,,1,3,1,1,,,2,3,5,1,,,1,3,5,1,,,1,3,1,1,,,1,3,1,2,,
"이어서 한국철도공사(코레일) 운행정보기록 자동분석 시스템 보충 질문입니다. 블랙박스 기록을 빼서 그걸 코레일 본사 서버로 이관시킬 때, USB 메모리로 빼오면 랜섬웨어 같은 보안 위협이 생기잖아요. 이 용역 지시서에서 그 위협을 원천 방지하기 위해 열차와 서버 간 물리적 통신 체계를 어떤 방식으로 연동하라고 제시했습니까?",C,"[{'role': 'user', 'content': '한국철도공사에서 과거 열차 운행 데이터 기록을 확보할 때 기관사나 정비사가 가장 힘들어했던 점은 무엇이었나요?'}, {'role': 'assistant', 'content': '열차가 역에 멈출 때마다 사람이 번거롭게 기차 하드웨어에 랜선을 꽂거나 USB를 꽂아서 수기로 데이터를 빼내 오던 아날로그 방식 노가다였습니다.'}]",4,3,5,,2,,4,2,5,,2,,5,2,5,4,,,2,2,1,3,,,2,2,1,4,,,2,2,1,3,,,1,3,1,4,,,2,2,1,5,,,3,2,5,5,,,3,2,3,5,,,3,2,3,2,,,3,2,1,2,,
"그렇군요. 비슷한 맥락으로 경영 정보를 현대화하는 부산관광공사 시스템 개선을 여쭤보죠. 과거엔 모바일 지원이 안 돼서 불편했다는 건 알겠는데요. 그렇다면 이제 전 직원 모바일 그룹웨어를 신규로 지원하게 된 상황에서, 이 부산의 여러 외곽 관광 단지(태종대 등)에 파견 나간 직원들이 본사로의 종이 기안 제출을 위해 왕복하는 시간 비용을 아끼는 데 그치지 않고, 이 모바일 결재망 갱신이 최종적으로 기관 내부 감사와 영수증 회계 투명성 차원에서 남기는 치명적 데이터 거버넌스의 종착지는 무엇입니까?",C,"[{'role': 'user', 'content': '부산관광공사가 낡은 경영정보시스템에서 겪었던 회계 파트의 가장 큰 취약점은 무엇이었을까요?'}, {'role': 'assistant', 'content': '외곽 관광 안내소에 파견된 직원들의 현장 전결 처리나 출장 영수증 모음 처리가 즉각 동기화되지 않고 몇 주씩 뒤로 밀려 결산이 엉망이 되는 병목 현상이었습니다.'}]",2,2,5,,4,,5,2,5,,4,,3,4,1,4,,,1,3,1,4,,,1,4,1,4,,,5,1,5,3,,,1,3,1,4,,,1,1,1,4,,,5,2,5,5,,,3,1,5,2,,,1,2,1,4,,,1,3,1,4,,
"그 비율을 제외한 나머지 부분을 배점하는 평가 항목의 이름은 무엇이며, 그 평가에서 우선협상대상자가 되기 위해 만족해야 하는 최소 점수(하한선)는 해당 배점한도의 몇 % 이상입니까?",C,"[{'role': 'user', 'content': '평택시의 2024년 BIS 용역 입찰에서 종합 평가는 어떻게 이루어지며 가격 역량 평가는 전체의 몇 % 입니까?'}]",2,3,1,,5,,5,2,5,,5,,5,5,5,5,,,1,1,5,5,,,4,2,3,5,,,2,4,1,5,,,1,1,3,4,,,4,5,5,5,,,2,2,3,5,,,2,4,1,4,,,1,2,5,5,,,3,2,1,5,,
해당 성능 기준을 초과하면 수행사는 어떻게 처리해야 하나요?,C,"[{'role': 'user', 'content': '국가과학기술지식정보서비스 통합정보시스템 성능 테스트 기준을 알려주세요.'}, {'role': 'assistant', 'content': '성능 테스트(TER-004) 기준에 따르면, 트랜잭션별 응답시간은 평균 2초 이내, 최대 지연은 5초 이내여야 합니다.'}]",5,5,5,,4,,5,4,5,,5,,4,5,5,5,,,5,2,5,5,,,1,3,1,4,,,3,5,5,4,,,1,4,5,4,,,2,3,1,4,,,3,2,5,2,,,2,5,5,5,,,1,4,1,5,,,4,3,1,4,,
"그중 가장 심각한 A급 수준의 위규가 단 1건이라도 발생했을 때, 납부해야 하는 금전적 조치 이외에 사업자에게 가해지는 또 다른 주요 제재조치는 무엇인가요?",C,"[{'role': 'user', 'content': '광주과학기술원 학사시스템 기능개선 사업에서 외부 용역사업 보안특약에 따른 보안 위약금 부과 기준 등급은 어떻게 나뉘나요?'}, {'role': 'assistant', 'content': '보안 위탁금 부과 기준은 위규 수준에 따라 A급, B급, C급, D급으로 차등 부과됩니다.'}]",5,5,5,,5,,5,5,5,,5,,3,5,5,5,,,4,2,1,5,,,3,5,5,5,,,3,5,5,5,,,3,3,1,5,,,5,5,5,5,,,5,5,5,5,,,5,5,5,5,,,2,3,1,5,,,5,5,5,5,,
위에서 언급한 2가지 기준과 더불어 한국방송통신위원회에서 고시한 지침(2015.3) 중에서도 준수해야 하는 지침의 이름은 무엇인가요?,C,"[{'role': 'user', 'content': '고려대학교 차세대 포털 정보시스템 구축 사업에서 적용해야 하는 시큐어코딩의 주요 국제웹보안표준기구 기준 두 가지는 무엇인가요?'}, {'role': 'assistant', 'content': '해당 제안요청서 세부 공통사항에 따르면, OWASP(The Open Web Application Security Project) Top 10과 OWASP Guide를 주요 보안 기준으로 적용하여 시큐어코딩을 수행해야 합니다.'}]",4,2,5,,5,,3,4,5,,5,,5,1,5,4,,,2,5,1,4,,,5,1,5,4,,,5,2,5,4,,,1,1,1,3,,,5,2,5,4,,,2,2,5,5,,,5,1,5,2,,,1,3,1,3,,,5,2,5,5,,
그렇다면 이 사업을 통해 최종적으로 개발된 소프트웨어는 향후 다른 공공기관 등과 공동으로 활용될 수 있나요?,C,"[{'role': 'user', 'content': '평택시 버스정보시스템 구축사업에서 계약상대자에게 귀속된 지식재산권을 평택시가 기능개선을 위해 사용할 때 제약을 받을 수 있나요?'}, {'role': 'assistant', 'content': '제약사항(COR-02)에 따르면, 계약상대자에게 귀속된 지식재산권의 경우라도 발주기관(평택시)의 당해 목적물 사용, 즉 기능개선이나 유지보수에 있어서는 어떠한 제한도 할 수 없다고 명시되어 있습니다.'}]",4,5,5,,5,,4,5,5,,5,,2,2,5,5,,,1,4,1,5,,,2,4,1,5,,,2,2,1,5,,,1,5,1,5,,,4,5,5,5,,,5,5,3,5,,,3,3,3,5,,,1,5,1,5,,,4,5,5,5,,
그렇다면 이러한 법적인 문제를 사전에 명확히 방지하기 위해 제안사가 최종 산출물 제출 시 반드시 포함하여 제출해야 하는 관련 증빙 서류는 무엇입니까?,C,"[{'role': 'user', 'content': '고양도시관리공사 다목적구장 홈페이지 구축 시, 제안사가 추가한 이미지 자료 때문에 제3자로부터 저작권 침해 소송이 발생하면 누가 책임을 지나요?'}, {'role': 'assistant', 'content': '제약사항(COR-005) 규정에 따라 발주기관(고양도시관리공사)을 상대로 소송이 제기되었더라도 제안사(계약자)가 자체 비용으로 이를 변호하고, 발생된 손해 및 비용에 대해 배상할 책임을 집니다.'}]",3,3,5,,4,,4,4,5,,5,,4,3,1,4,,,2,3,1,4,,,5,5,1,5,,,3,4,1,4,,,2,4,1,5,,,2,5,1,4,,,5,4,5,5,,,2,4,1,4,,,1,1,1,4,,,2,4,1,5,,
그러면 본 용역 사업에서 지정한 공식적인 '자동화 된 접근성 진단도구' 소프트웨어의 명칭과 기준 버전은 무엇인가요?,C,"[{'role': 'user', 'content': '안양시 호계체육관 예약시스템의 웹 접근성 오류 건수를 줄이기 위해 개발팀에서 자체적으로 외국산 V-Checker 도구를 구매해 진단하려고 합니다. 제안요청서상 허용되나요?'}, {'role': 'assistant', 'content': '제안요청서의 제약사항(COR-002)에 따르면, 한국형 웹 콘텐츠 지침 2.1(KWCAG 2.1)을 준수해야 하며, 웹 접근성 검사를 위해 제안사가 임의의 툴을 자의적으로 사용할 수 없습니다.'}]",2,5,5,,1,,4,4,5,,2,,5,2,5,1,,,1,3,1,2,,,5,2,5,1,,,5,1,5,1,,,5,5,5,1,,,5,5,5,1,,,2,4,5,2,,,1,1,3,1,,,1,5,5,1,,,1,4,5,1,,
그렇다면 그 외의 개인 소유 일반 PC나 보조기억장치(USB 등)를 원격지 개발 장소에 임의로 반입하거나 밖으로 반출하는 것은 허가되나요?,C,"[{'role': 'user', 'content': '한국원자력연구원 선량평가시스템 고도화 사업에서 원격지 개발을 수행할 때, 참여인력이 개인 소유의 노트북을 사용할 수 있나요?'}, {'role': 'assistant', 'content': '보안관리 지침에 따라 사업 참여인원의 노트북 사용은 원칙적으로 금지됩니다. 불가피하게 사용해야 할 경우 고정장치를 사용해야 하며, 비밀번호는 연구원이 관리하고 승인 하에 반출입해야 합니다.'}]",4,5,5,,5,,4,5,5,,5,,3,5,1,5,,,3,5,1,5,,,4,5,1,5,,,3,5,1,5,,,3,4,1,5,,,3,5,1,5,,,3,5,5,5,,,2,5,1,5,,,2,5,1,5,,,2,5,1,5,,
"그럼 만약에 해당 산출물을 안정적으로 운영하기 위해, 보장된 1년의 하자담보 기간 동안 공단 직원들을 대상으로 현장 시스템 운영 매뉴얼 교육을 추가로 실시하려고 합니다. 이때 필요한 외부 교육장 대관료나 교재 인쇄비 같은 실제 소요 비용은 우리 공단에서 별도 예산으로 충당해야 지출할 수 있는 건가요?",C,"[{'role': 'user', 'content': '국민연금공단 사업장 사회보험료 지원 고시 개정 시스템 사업 완료 후 품질이나 성능에 하자가 발생했는데, 이 때 무상 하자담보 책임기간이 확실하게 보장되나요?'}, {'role': 'assistant', 'content': '네, 맞습니다. 시스템 품질이나 성능에 하자가 발견된 경우, 사업이 완전히 종료된 날(최종산출물 인도일)로부터 1년간 하자담보 책임기간이 적용되어 공단이 보호받습니다.'}]",2,4,5,,4,,4,4,5,,4,,4,5,5,5,,,4,2,1,5,,,1,2,1,4,,,3,2,1,5,,,2,4,1,5,,,1,2,5,4,,,3,4,5,5,,,5,2,5,4,,,2,4,1,4,,,1,3,5,4,,
"그럼 방금 말씀해주신 3초 이내 성능 응답 기준이 면제되는 예외 상황이 있다고 가정하겠습니다. 만약 특정 조건이 만족할 때 해당 디스플레이 성능 기준이 적용되지 않는다면, 파일 크기 측면과 동시 접속자 수 측면에서 각각 그 구체적인 예외 허용 기준은 무엇으로 설계되어 있나요?",C,"[{'role': 'user', 'content': '한국한의학연구원 통합정보시스템의 일반 온라인 페이지 디스플레이 요구시간 성능 목표는 어떻게 되나요?'}, {'role': 'assistant', 'content': '시스템 성능 요구사항(PER-003)에 따라, 사용자가 일반 페이지를 요청한 시각으로부터 3초 이내에 화면에 완전히 디스플레이 되어야 합니다.'}]",4,4,5,,5,,4,4,5,,5,,5,4,5,5,,,3,5,1,5,,,4,5,1,5,,,4,5,5,5,,,5,5,5,5,,,5,5,5,5,,,3,5,5,5,,,5,5,5,5,,,3,5,5,5,,,5,4,5,5,,
"그렇다면 구축을 담당하는 개발자들이 방금 확인된 그 1급 기밀 소스코드를 작업하기 위해서, 각자의 개인 개발용 USB를 통해 작업용 PC로 데이터를 복사해 옮기거나, 참고 코드를 실시간으로 찾기 위해 개발자 PC를 상시 인터넷 허용망에 연결해두고 자유롭게 작업해도 우리 공사 보안 규정상 아무런 문제가 없는 건가요?",C,"[{'role': 'user', 'content': ""한국철도공사 운행정보기록 자동분석시스템 구축 시, 정보누출 금지 대상 정보 중에 '관련 프로그램 소스코드'가 중요한 기밀로 포함되나요?""}, {'role': 'assistant', 'content': '네, 맞습니다. 제안요청서 SER-004 항목에 따르면, 정보화사업 관련 프로그램 소스코드는 외부에 유출될 경우 시스템 위협 및 국익에 피해가 우려되는 1급 기밀 정보이므로 엄격한 누출 금지 대상에 속합니다.'}]",3,5,1,,5,,3,5,5,,5,,4,5,1,5,,,3,5,1,5,,,3,5,1,5,,,3,5,5,5,,,3,4,1,5,,,3,5,1,5,,,3,3,3,5,,,2,5,1,5,,,2,5,1,5,,,4,5,5,5,,
"당사가 e나라도움 업무시스템 웹 접근성 컨설팅 용역 수행 중 핵심인력 한 명이 질병으로 인해 이직하게 되었습니다. 현재 새로운 핵심인력으로 교체하려고 하는데, 언제까지 발주기관의 승인을 받아야 하며 인수인계는 며칠 동안 진행해야 합니까?",C,[],5,5,5,,5,,4,5,5,,5,,4,5,5,5,,,3,2,1,5,,,2,4,1,5,,,2,5,1,5,,,2,3,5,5,,,2,5,1,5,,,4,5,5,5,,,4,5,3,5,,,2,4,1,5,,,2,5,1,5,,
"대전대학교 다층적 융합 학습경험 플랫폼(MILE) 무상 하자보수 기간 중 특정 기능에 장애가 발생했습니다. 해당 시스템의 오류가 분명함에도 유지보수 사업자가 보안 장비 문제라고 핑계를 대며 원인 규명을 등한시하다가 복구 제한 시간을 넘겨버렸다면, 제안요청서 상 최종적으로 지체상금 부과 대상은 누구로 지정되어 있으며 어떤 산식에 의해 계산됩니까?",C,[],5,5,5,,5,,4,5,5,,5,,5,4,5,5,,,2,4,1,5,,,4,5,5,5,,,5,4,5,5,,,4,5,1,5,,,5,5,5,5,,,5,5,5,5,,,5,4,5,5,,,3,3,1,5,,,3,4,1,5,,
